rule,cnt,gap_2022,gap_2025,change,se
Education: tertiary vs 12 years or fewer,CHE,52.7224667716536,61.8195634163006,9.09709664464702,5.13722331448277
Education: tertiary vs 12 years or fewer,CHL,31.5205200885101,46.0623632899952,14.5418432014851,4.51678430470315
Education: tertiary vs 12 years or fewer,COL,34.5002044421491,45.8310154648167,11.3308110226677,6.66124961621323
Education: tertiary vs 12 years or fewer,CZE,58.9242068377211,59.8560923463915,0.931885508670462,4.49547129363151
Education: tertiary vs 12 years or fewer,DEU,39.2273313723624,53.6259075357256,14.3985761633633,5.13814166457477
Education: tertiary vs 12 years or fewer,DNK,35.0036813036288,44.4578415834316,9.45416027980281,5.10091356647022
Education: tertiary vs 12 years or fewer,ESP,41.2944619118397,47.959806946515,6.66534503467528,3.03298343198825
Education: tertiary vs 12 years or fewer,EST,40.474097917687,51.8805054324949,11.4064075148079,4.71041200009288
Education: tertiary vs 12 years or fewer,FIN,37.5457986042748,52.0745664662025,14.5287678619277,3.71159991840623
Education: tertiary vs 12 years or fewer,FRA,49.920402993353,56.1986368511654,6.27823385781238,4.74906456771199
Education: tertiary vs 12 years or fewer,GBR,32.3715122537727,51.7002982169964,19.3287859632237,5.57343727525495
Education: tertiary vs 12 years or fewer,GRC,33.4480211921825,48.8171986484445,15.3691774562619,4.40520411867788
Education: tertiary vs 12 years or fewer,HUN,45.3523987325537,57.5213729523492,12.1689742197955,5.20103579127169
Education: tertiary vs 12 years or fewer,IRL,37.0542454335439,48.0898100767047,11.0355646431608,4.07717562928314
Education: tertiary vs 12 years or fewer,ISL,39.4392303114237,36.3426276150211,-3.09660269640261,5.94930236630598
Education: tertiary vs 12 years or fewer,ISR,65.2047497168651,59.1726914594411,-6.03205825742401,6.00228450037898
Education: tertiary vs 12 years or fewer,ITA,32.5746291876291,42.2166272204232,9.64199803279405,5.66440730115279
Education: tertiary vs 12 years or fewer,JPN,55.837523190849,71.4000467446665,15.5625235538175,7.37023876016306
Education: tertiary vs 12 years or fewer,KOR,42.2685750809517,69.0082364303447,26.7396613493929,6.56979001805513
Education: tertiary vs 12 years or fewer,LTU,45.348460831106,44.4045001342881,-0.943960696817953,4.61613923121487
Education: tertiary vs 12 years or fewer,LVA,40.7795430548683,44.0994837706405,3.31994071577213,4.39830961452221
Education: tertiary vs 12 years or fewer,MEX,30.0485675207327,32.7871013080031,2.73853378727034,4.69227617614538
Education: tertiary vs 12 years or fewer,NLD,34.28504781447,61.0840330871583,26.7989852726882,6.57030543604764
Education: tertiary vs 12 years or fewer,NOR,43.4577149719085,62.6365614954606,19.1788465235522,5.35046166552134
Education: tertiary vs 12 years or fewer,NZL,52.1527600947344,47.5866177535337,-4.56614234120065,5.39659344318898
