cnt,index,n_systems,countries,status,wave,group,estimate,se,ci_low,ci_high
COL,books_h,1,COL,both cycles,2025,Q4-Q1,61.619221585122546,4.644750807652438,52.51551000212377,70.72293316812133
COL,books_h,1,COL,both cycles,2022,Q3-Q2,16.96662323904434,3.3432633157759315,10.413827140123512,23.519419337965164
COL,books_h,1,COL,both cycles,2025,Q3-Q2,16.076262356119855,2.89722302475805,10.397705227594077,21.754819484645633
COL,books_h,1,COL,both cycles,2022,Q4-Q2,47.35589461371592,4.761909797107617,38.02255141138499,56.68923781604685
COL,books_h,1,COL,both cycles,2025,Q4-Q2,43.283669343523854,4.375597613355142,34.707498021347774,51.859840665699934
COL,books_h,1,COL,both cycles,2022,Q4-Q3,30.38927137467158,3.8500108575335745,22.843250093905773,37.93529265543739
COL,books_h,1,COL,both cycles,2025,Q4-Q3,27.207406987404,4.159623388553435,19.054545145839267,35.36026882896873
MEX,books_h,1,MEX,both cycles,2022,Q1,374.83962795729667,2.7604914135484764,369.42906478674166,380.2501911278517
MEX,books_h,1,MEX,both cycles,2025,Q1,364.4452382432551,2.309196269933661,359.91921355418515,368.9712629323251
MEX,books_h,1,MEX,both cycles,2022,Q2,388.40380981236444,2.233627666274424,384.02589958646655,392.78172003826234
MEX,books_h,1,MEX,both cycles,2025,Q2,379.91766976411026,2.307621113016868,375.39473238259717,384.44060714562335
MEX,books_h,1,MEX,both cycles,2022,Q3,401.4635570885781,3.062616399728155,395.4608289451109,407.4662852320453
MEX,books_h,1,MEX,both cycles,2025,Q3,394.6938959917596,2.6881699186553036,389.4250829511952,399.96270903232397
MEX,books_h,1,MEX,both cycles,2022,Q4,416.3576398411122,4.135055063458278,408.252931916734,424.4623477654904
MEX,books_h,1,MEX,both cycles,2025,Q4,413.3048218330015,3.8897648178489277,405.68088279001756,420.9287608759854
MEX,books_h,1,MEX,both cycles,2022,Q2-Q1,13.564181855067773,3.2507795036164895,7.1926540279794535,19.93570968215609
MEX,books_h,1,MEX,both cycles,2025,Q2-Q1,15.472431520855139,2.63835927008479,10.30124735148895,20.643615690221328
MEX,books_h,1,MEX,both cycles,2022,Q3-Q1,26.623929131281443,3.354841539438603,20.048439713981782,33.19941854858111
MEX,books_h,1,MEX,both cycles,2025,Q3-Q1,30.248657748504456,3.07296443691554,24.22564745215,36.27166804485891
MEX,books_h,1,MEX,both cycles,2022,Q4-Q1,41.51801188381552,4.103542977123138,33.47506764865417,49.56095611897687
MEX,books_h,1,MEX,both cycles,2025,Q4-Q1,48.859583589746364,4.250606916253908,40.5283940338887,57.19077314560403
MEX,books_h,1,MEX,both cycles,2022,Q3-Q2,13.05974727621367,2.9628743409946923,7.2525135678640735,18.866980984563266
MEX,books_h,1,MEX,both cycles,2025,Q3-Q2,14.776226227649317,2.8028886853388446,9.282564404385182,20.26988805091345
MEX,books_h,1,MEX,both cycles,2022,Q4-Q2,27.953830028747745,3.9504514597626352,20.21094516761298,35.69671488988251
MEX,books_h,1,MEX,both cycles,2025,Q4-Q2,33.387152068891226,4.168804080347908,25.216296071409324,41.55800806637313
MEX,books_h,1,MEX,both cycles,2022,Q4-Q3,14.894082752534075,3.2734289746166394,8.478161962285462,21.310003542782688
MEX,books_h,1,MEX,both cycles,2025,Q4-Q3,18.610925841241908,4.037564899909614,10.697298637419063,26.524553045064753
PER,books_h,1,PER,both cycles,2022,Q1,372.9882341973888,2.802561917559472,367.49521283897224,378.4812555558054
PER,books_h,1,PER,both cycles,2025,Q1,362.7720155428515,2.686919744741274,357.5056528431586,368.03837824254435
PER,books_h,1,PER,both cycles,2022,Q2,380.0876399555219,2.506013192404231,375.1758540984096,384.99942581263423
PER,books_h,1,PER,both cycles,2025,Q2,369.7325838296433,3.0281294641330763,363.7974500799425,375.6677175793441
PER,books_h,1,PER,both cycles,2022,Q3,394.04142484788383,3.545005889366055,387.09321330472636,400.9896363910413
PER,books_h,1,PER,both cycles,2025,Q3,386.72334396442227,3.411844985715133,380.0361277924206,393.41056013642395
PER,books_h,1,PER,both cycles,2022,Q4,419.76002240620585,3.67358608412748,412.55979368131597,426.96025113109573
PER,books_h,1,PER,both cycles,2025,Q4,413.0518284744597,3.720046832819787,405.7605366821329,420.34312026678646
PER,books_h,1,PER,both cycles,2022,Q2-Q1,7.099405758133116,2.910491370640931,1.3948426716768916,12.803968844589342
PER,books_h,1,PER,both cycles,2025,Q2-Q1,6.96056828679184,3.0960768819336106,0.8922575982019634,13.028878975381717
PER,books_h,1,PER,both cycles,2022,Q3-Q1,21.053190650495026,3.3471564303713572,14.492764046967165,27.613617254022884
PER,books_h,1,PER,both cycles,2025,Q3-Q1,23.951328421570793,2.9391112917341005,18.190670289771955,29.71198655336963
PER,books_h,1,PER,both cycles,2022,Q4-Q1,46.77178820881704,3.4338945770361207,40.04135483782625,53.50222157980784
PER,books_h,1,PER,both cycles,2025,Q4-Q1,50.279812931608205,3.6862280581001743,43.054805937731864,57.50481992548455
PER,books_h,1,PER,both cycles,2022,Q3-Q2,13.95378489236191,3.3526507085312396,7.38258950364068,20.52498028108314
PER,books_h,1,PER,both cycles,2025,Q3-Q2,16.990760134778952,3.505055517754914,10.12085131997932,23.860668949578585
PER,books_h,1,PER,both cycles,2022,Q4-Q2,39.672382450683926,3.7460470965515276,32.330130141442936,47.01463475992492
PER,books_h,1,PER,both cycles,2025,Q4-Q2,43.319244644816365,4.0198651751938135,35.44030890143649,51.19818038819624
PER,books_h,1,PER,both cycles,2022,Q4-Q3,25.718597558322017,3.9628006510714657,17.951508282221944,33.48568683442209
PER,books_h,1,PER,both cycles,2025,Q4-Q3,26.328484510037413,3.2671098072728526,19.92494928778262,32.7320197322922
URY,books_h,1,URY,both cycles,2022,Q1,365.02586410392377,3.3699968286516198,358.4206703197666,371.63105788808093
URY,books_h,1,URY,both cycles,2025,Q1,366.2264957812973,2.6331599776433823,361.06550222511623,371.3874893374783
URY,books_h,1,URY,both cycles,2022,Q2,393.88669884457994,2.4433103993130643,389.0978104619263,398.67558722723356
URY,books_h,1,URY,both cycles,2025,Q2,390.6629136253142,2.987997159779585,384.80643919214623,396.5193880584822
URY,books_h,1,URY,both cycles,2022,Q3,422.0517099555962,3.286407143578495,415.61035195418236,428.49306795701006
URY,books_h,1,URY,both cycles,2025,Q3,420.92963976522014,3.2086148950270426,414.64075457096715,427.21852495947314
URY,books_h,1,URY,both cycles,2022,Q4,456.68240035563576,3.220769296736194,450.3696925340328,462.9951081772387
URY,books_h,1,URY,both cycles,2025,Q4,446.9986997685336,2.9206198223914104,441.2742849166464,452.72311462042074
URY,books_h,1,URY,both cycles,2022,Q2-Q1,28.860834740656173,3.6085302626972977,21.78811542576947,35.93355405554288
URY,books_h,1,URY,both cycles,2025,Q2-Q1,24.436417844016944,3.0615745440862914,18.435731737607814,30.437103950426074
URY,books_h,1,URY,both cycles,2022,Q3-Q1,57.02584585167244,3.888144284067167,49.40508305490079,64.64660864844409
URY,books_h,1,URY,both cycles,2025,Q3-Q1,54.70314398392287,3.6940953665049636,47.462717065573145,61.9435709022726
URY,books_h,1,URY,both cycles,2022,Q4-Q1,91.656536251712,4.050015169856761,83.71850651879275,99.59456598463125
URY,books_h,1,URY,both cycles,2025,Q4-Q1,80.77220398723631,3.867676548305576,73.19155795255737,88.35285002191524
URY,books_h,1,URY,both cycles,2022,Q3-Q2,28.16501111101627,3.9015285588489856,20.518015135672258,35.81200708636028
URY,books_h,1,URY,both cycles,2025,Q3-Q2,30.266726139905927,3.790008973112832,22.838308552604776,37.695143727207075
URY,books_h,1,URY,both cycles,2022,Q4-Q2,62.795701511055825,3.8464195336477633,55.25671922510621,70.33468379700544
URY,books_h,1,URY,both cycles,2025,Q4-Q2,56.335786143219366,3.707749332636463,49.0685974512519,63.602974835186835
URY,books_h,1,URY,both cycles,2022,Q4-Q3,34.630690400039555,3.7565913895726974,27.267771276477067,41.99360952360204
URY,books_h,1,URY,both cycles,2025,Q4-Q3,26.06906000331344,3.855409225703787,18.51245792093402,33.62566208569286
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q1,362.9806632706689,1.0564012738130244,360.9101167739954,365.0512097673424
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q1,357.0579621314497,1.0031158645601232,355.09185503691185,359.02406922598755
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q2,381.1052010050145,1.0200353606567676,379.1059316981273,383.10447031190176
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q2,375.1395938454815,1.0414715045720866,373.09830969652023,377.18087799444277
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3,400.96919457926197,1.2361701454228209,398.54630109423323,403.3920880642907
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3,395.1051202321092,1.2523049182849548,392.6506025922707,397.5596378719477
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4,427.37708724510094,1.3938357049921093,424.6451692633164,430.1090052268855
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4,422.902069770072,1.4316913504201771,420.09595472324844,425.70818481689554
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q2-Q1,18.12453773434561,1.1767028738429002,15.818200101613524,20.430875367077693
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q2-Q1,18.0816317140318,1.137972734463875,15.851205154482606,20.312058273580995
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3-Q1,37.98853130859305,1.2908336162116703,35.458497420818176,40.51856519636793
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3-Q1,38.04715810065949,1.275755834613323,35.546676664817376,40.5476395365016
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4-Q1,64.39642397443203,1.4988920175203453,61.45859562009215,67.3342523287719
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4-Q1,65.84410763862229,1.5303115966154708,62.844696909255966,68.84351836798861
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3-Q2,19.863993574247445,1.230988049752056,17.451256996733417,22.276730151761473
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3-Q2,19.965526386627687,1.292137939250571,17.432936025696566,22.498116747558807
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4-Q2,46.27188624008642,1.463651931152723,43.40312845502708,49.140644025145754
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4-Q2,47.76247592459049,1.5190490659596683,44.78513975530954,50.73981209387144
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4-Q3,26.407892665838972,1.3330879762279477,23.795040232432193,29.02074509924575
LATAM7,books_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4-Q3,27.796949537962803,1.4198101668464405,25.01412161094378,30.579777464981827
ARG,escs_pca,1,ARG,both cycles,2022,Q1,347.47441812429577,2.675317299964048,342.23079621636623,352.7180400322253
ARG,escs_pca,1,ARG,both cycles,2025,Q1,342.864278597748,3.0470723188266846,336.8920168528477,348.83654034264833
ARG,escs_pca,1,ARG,both cycles,2022,Q2,363.22491045469803,3.3679333735298758,356.6237610425795,369.8260598668166
ARG,escs_pca,1,ARG,both cycles,2025,Q2,356.31030331642995,2.857079540531089,350.71042741698903,361.91017921587087
ARG,escs_pca,1,ARG,both cycles,2022,Q3,384.664320450088,2.927286830563191,378.9268382621841,390.40180263799186
ARG,escs_pca,1,ARG,both cycles,2025,Q3,369.9159034045731,4.394445830615261,361.3027895765672,378.529017232579
ARG,escs_pca,1,ARG,both cycles,2022,Q4,419.27126834153523,3.761361911664341,411.89899899467315,426.6435376883973
ARG,escs_pca,1,ARG,both cycles,2025,Q4,426.25859378259463,5.096342971863917,416.26976155774133,436.2474260074479
ARG,escs_pca,1,ARG,both cycles,2022,Q2-Q1,15.750492330402267,3.5880689323625554,8.717877222971659,22.783107437832875
ARG,escs_pca,1,ARG,both cycles,2025,Q2-Q1,13.44602471868194,2.9802368839927795,7.604760426056092,19.287289011307788
ARG,escs_pca,1,ARG,both cycles,2022,Q3-Q1,37.18990232579222,3.649151089896875,30.037566189594344,44.34223846199009
ARG,escs_pca,1,ARG,both cycles,2025,Q3-Q1,27.05162480682509,4.2778280130164825,18.667081901312784,35.436167712337394
ARG,escs_pca,1,ARG,both cycles,2022,Q4-Q1,71.79685021723947,4.645874286620094,62.69093661546408,80.90276381901485
ARG,escs_pca,1,ARG,both cycles,2025,Q4-Q1,83.39431518484662,5.676978159870905,72.26743799149965,94.52119237819359
ARG,escs_pca,1,ARG,both cycles,2022,Q3-Q2,21.43940999538995,2.6787930056570555,16.188975704302123,26.68984428647778
ARG,escs_pca,1,ARG,both cycles,2025,Q3-Q2,13.605600088143149,4.361033220540607,5.057974975883559,22.153225200402737
ARG,escs_pca,1,ARG,both cycles,2022,Q4-Q2,56.0463578868372,3.838734693723014,48.52243788714009,63.570277886534306
ARG,escs_pca,1,ARG,both cycles,2025,Q4-Q2,69.94829046616468,5.398257075756956,59.36770659768104,80.52887433464831
ARG,escs_pca,1,ARG,both cycles,2022,Q4-Q3,34.60694789144725,3.4902365515623894,27.766084250384964,41.44781153250953
ARG,escs_pca,1,ARG,both cycles,2025,Q4-Q3,56.34269037802153,4.766267277697103,47.000806513735206,65.68457424230785
BRA,escs_pca,1,BRA,both cycles,2022,Q1,350.85098541244054,1.8801751246217175,347.165842168182,354.5361286566991
BRA,escs_pca,1,BRA,both cycles,2025,Q1,344.3632377574274,1.5638027545157183,341.2981843585766,347.4282911562782
BRA,escs_pca,1,BRA,both cycles,2022,Q2,365.95770900936077,2.0625968153737,361.91501925122833,370.0003987674932
BRA,escs_pca,1,BRA,both cycles,2025,Q2,364.2719054659013,2.0399440299135887,360.27361516727063,368.27019576453193
BRA,escs_pca,1,BRA,both cycles,2022,Q3,379.7319805001786,2.534603570860352,374.76415750129235,384.6998034990649
BRA,escs_pca,1,BRA,both cycles,2025,Q3,387.46176841167437,2.495689600626094,382.5702167944472,392.3533200289015
BRA,escs_pca,1,BRA,both cycles,2022,Q4,426.0031122521476,3.781253980007558,418.5918544513328,433.41437005296245
BRA,escs_pca,1,BRA,both cycles,2025,Q4,435.3908779772996,3.5091561021349937,428.512932017115,442.2688239374842
BRA,escs_pca,1,BRA,both cycles,2022,Q2-Q1,15.106723596920233,2.4025840739923594,10.397658811895209,19.815788381945257
BRA,escs_pca,1,BRA,both cycles,2025,Q2-Q1,19.9086677084739,2.1344838469241636,15.725079368502538,24.09225604844526
BRA,escs_pca,1,BRA,both cycles,2022,Q3-Q1,28.880995087738086,3.126726145371874,22.752611842809213,35.009378332666955
BRA,escs_pca,1,BRA,both cycles,2025,Q3-Q1,43.098530654246986,2.6008709443893467,38.000823603243866,48.196237705250105
BRA,escs_pca,1,BRA,both cycles,2022,Q4-Q1,75.15212683970708,4.226662766957683,66.86786781647002,83.43638586294414
BRA,escs_pca,1,BRA,both cycles,2025,Q4-Q1,91.02764021987224,3.7476843845153938,83.68217882622207,98.37310161352241
BRA,escs_pca,1,BRA,both cycles,2022,Q3-Q2,13.774271490817853,2.705465740400148,8.471558639633564,19.07698434200214
BRA,escs_pca,1,BRA,both cycles,2025,Q3-Q2,23.189862945773086,2.351260182055169,18.581392988944955,27.798332902601217
BRA,escs_pca,1,BRA,both cycles,2022,Q4-Q2,60.04540324278685,4.281593293000945,51.653480388504995,68.4373260970687
BRA,escs_pca,1,BRA,both cycles,2025,Q4-Q2,71.11897251139834,3.4726333738703654,64.31261109861242,77.92533392418426
BRA,escs_pca,1,BRA,both cycles,2022,Q4-Q3,46.271131751968994,3.8434289754555278,38.73801096007616,53.80425254386183
BRA,escs_pca,1,BRA,both cycles,2025,Q4-Q3,47.929109565625254,3.0734081463513014,41.9052295987767,53.95298953247381
CHL,escs_pca,1,CHL,both cycles,2022,Q1,386.33778597218617,2.449204743007007,381.5373446758924,391.1382272684799
CHL,escs_pca,1,CHL,both cycles,2025,Q1,376.30732605825403,3.3184942557215344,369.8030773170398,382.81157479946825
CHL,escs_pca,1,CHL,both cycles,2022,Q2,401.5616344616976,3.2519143171428126,395.1878824000977,407.93538652329755
CHL,escs_pca,1,CHL,both cycles,2025,Q2,389.66133601183026,2.830916502888262,384.11273966616926,395.20993235749125
CHL,escs_pca,1,CHL,both cycles,2022,Q3,415.39895105406515,2.9805928853679675,409.5569889987439,421.2409131093864
CHL,escs_pca,1,CHL,both cycles,2025,Q3,408.4218642994549,3.402883611670384,401.752212420581,415.09151617832885
CHL,escs_pca,1,CHL,both cycles,2022,Q4,452.1384302134653,3.799153160040074,444.69209001978675,459.5847704071439
CHL,escs_pca,1,CHL,both cycles,2025,Q4,452.1252940345397,3.23090208060501,445.7927259565539,458.4578621125255
CHL,escs_pca,1,CHL,both cycles,2022,Q2-Q1,15.223848489511454,3.730277185597832,7.912505205739704,22.535191773283202
CHL,escs_pca,1,CHL,both cycles,2025,Q2-Q1,13.354009953576224,3.214896826562364,7.052812173513991,19.655207733638456
CHL,escs_pca,1,CHL,both cycles,2022,Q3-Q1,29.061165081878983,3.29252122385228,22.607823483128513,35.51450668062945
CHL,escs_pca,1,CHL,both cycles,2025,Q3-Q1,32.114538241200876,4.334464026097586,23.61898875004961,40.61008773235214
CHL,escs_pca,1,CHL,both cycles,2022,Q4-Q1,65.80064424127914,4.449935024069482,57.07877159410296,74.52251688845533
CHL,escs_pca,1,CHL,both cycles,2025,Q4-Q1,75.81796797628567,4.915633409925358,66.18332649283197,85.45260945973938
CHL,escs_pca,1,CHL,both cycles,2022,Q3-Q2,13.837316592367529,3.6815872387783517,6.62140560436196,21.053227580373097
CHL,escs_pca,1,CHL,both cycles,2025,Q3-Q2,18.760528287624652,3.4361996366743965,12.025576999742835,25.49547957550647
CHL,escs_pca,1,CHL,both cycles,2022,Q4-Q2,50.57679575176769,3.889395822431857,42.95357993980125,58.20001156373413
CHL,escs_pca,1,CHL,both cycles,2025,Q4-Q2,62.46395802270945,4.0456941486463585,54.53439749136258,70.39351855405631
CHL,escs_pca,1,CHL,both cycles,2022,Q4-Q3,36.73947915940016,4.163870503772434,28.578292972006192,44.90066534679413
CHL,escs_pca,1,CHL,both cycles,2025,Q4-Q3,43.7034297350848,3.85000243229155,36.15742496779336,51.24943450237623
COL,escs_pca,1,COL,both cycles,2022,Q1,352.86917116675966,3.087388955140029,346.8178888146852,358.9204535188341
COL,escs_pca,1,COL,both cycles,2025,Q1,351.48840463809705,2.2754554873147073,347.02851188296023,355.9482973932339
COL,escs_pca,1,COL,both cycles,2022,Q2,369.96405447582083,3.41367074826918,363.27325980921324,376.6548491424284
COL,escs_pca,1,COL,both cycles,2025,Q2,371.34115395757806,2.5201406176296697,366.4016783470239,376.2806295681322
COL,escs_pca,1,COL,both cycles,2022,Q3,386.00636034820184,3.958638967499937,378.24742797190197,393.7652927245017
COL,escs_pca,1,COL,both cycles,2025,Q3,387.4987463018399,4.099903650300473,379.46293514725096,395.53455745642884
COL,escs_pca,1,COL,both cycles,2022,Q4,427.90139512921314,5.978345686040245,416.18383758457423,439.61895267385205
COL,escs_pca,1,COL,both cycles,2025,Q4,431.18922734156166,6.60068261708288,418.2518894120792,444.1265652710441
COL,escs_pca,1,COL,both cycles,2022,Q2-Q1,17.094883309061174,3.580253959974032,10.077585547512072,24.112181070610276
COL,escs_pca,1,COL,both cycles,2025,Q2-Q1,19.852749319481006,3.060119759774395,13.854914590323192,25.850584048638822
COL,escs_pca,1,COL,both cycles,2022,Q3-Q1,33.13718918144218,3.971607072615677,25.352839319115454,40.92153904376891
COL,escs_pca,1,COL,both cycles,2025,Q3-Q1,36.01034166374285,4.227663722789274,27.724120767075874,44.296562560409825
COL,escs_pca,1,COL,both cycles,2022,Q4-Q1,75.03222396245349,6.450306596278115,62.38962303374838,87.6748248911586
COL,escs_pca,1,COL,both cycles,2025,Q4-Q1,79.70082270346461,6.945601491642819,66.08744377984469,93.31420162708453
COL,escs_pca,1,COL,both cycles,2022,Q3-Q2,16.042305872381007,3.202245280270511,9.765905123050807,22.318706621711208
COL,escs_pca,1,COL,both cycles,2025,Q3-Q2,16.157592344261843,3.6626706919006606,8.978757788136548,23.33642690038714
COL,escs_pca,1,COL,both cycles,2022,Q4-Q2,57.93734065339231,5.962646901840871,46.2505527257842,69.62412858100042
COL,escs_pca,1,COL,both cycles,2025,Q4-Q2,59.8480733839836,6.877648721432294,46.3678818899763,73.3282648779909
